customer_id,gender,education,marital_status,loyalty_card,enrollment_type,has_cancellation,clv,observed_months,active_months,total_flights,total_distance,avg_monthly_flights,avg_monthly_distance,total_points_accumulated,total_points_redeemed,redemption_months,has_lifecycle_flight_activity,has_lifecycle_points_redeemed,engagement_score,engagement_segment,value_segment,churn_status,months_to_cancellation,churn_probability,predicted_churn_010,risk_band
433510,Male,Bachelor,Married,Star,Standard,false,6259.51,24,16,54,69980,2.25,2915.8333333333335,69980.0,1768,3,true,true,86.83,Highly Engaged,Mid-High Value,not_churned,,0.06873062889557009,0,Low Risk
292164,Male,Bachelor,Married,Aurora,Standard,false,6262.66,24,10,27,39922,1.125,1663.4166666666667,39922.0,0,0,true,false,34.32,Low Engagement,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
738432,Female,Bachelor,Married,Aurora,Standard,false,6262.66,24,14,45,70828,1.875,2951.1666666666665,70828.0,979,2,true,true,76.23,Highly Engaged,Mid-High Value,not_churned,,0.0511593165655619,0,Low Risk
607292,Male,College,Single,Star,Standard,false,6264.63,24,15,41,54205,1.7083333333333333,2258.5416666666665,54205.0,1270,3,true,true,66.81,Engaged,Mid-High Value,not_churned,,0.05206892471810778,0,Low Risk
101902,Female,College,Married,Aurora,Standard,false,6265.34,24,19,77,131909,3.2083333333333335,5496.208333333333,131909.0,1302,3,true,true,98.76,Highly Engaged,Mid-High Value,not_churned,,0.4858324508515097,1,Very High Risk
472521,Male,College,Married,Aurora,2018 Promotion,false,6265.34,11,6,47,38492,4.2727272727272725,3499.2727272727275,57738.0,389,1,true,true,47.62,Low Engagement,Mid-High Value,not_churned,,0.07380093591259936,0,Low Risk
702257,Female,College,Married,Nova,Standard,false,6265.34,24,15,38,47272,1.5833333333333333,1969.6666666666667,47272.0,1892,4,true,true,59.4,Engaged,Mid-High Value,not_churned,,0.057111415623891285,0,Low Risk
921357,Female,College,Married,Nova,Standard,false,6265.34,24,15,47,77545,1.9583333333333333,3231.0416666666665,77545.0,1237,2,true,true,82.87,Highly Engaged,Mid-High Value,not_churned,,0.06477450422917509,0,Low Risk
996301,Male,College,Married,Star,Standard,false,6265.34,24,2,3,4186,0.125,174.41666666666666,4186.0,0,0,true,false,11.24,Very Low Engagement,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
941621,Female,College,Married,Nova,Standard,true,6265.34,24,5,8,9379,0.3333333333333333,390.7916666666667,9379.0,0,0,true,false,16.52,Very Low Engagement,Mid-High Value,churned,8,0.03919712311125566,0,Low Risk
206680,Male,College,Married,Nova,Standard,false,6265.34,24,17,38,50703,1.5833333333333333,2112.625,50703.0,901,2,true,true,67.47,Engaged,Mid-High Value,not_churned,,0.07633856240413003,0,Low Risk
463606,Female,College,Married,Aurora,Standard,false,6265.34,24,14,42,61613,1.75,2567.2083333333335,61613.0,1331,2,true,true,69.15,Engaged,Mid-High Value,not_churned,,0.06387606953073208,0,Low Risk
475550,Male,College,Married,Nova,Standard,false,6265.34,24,12,34,52349,1.4166666666666667,2181.2083333333335,52349.0,605,1,true,true,49.64,Low Engagement,Mid-High Value,not_churned,,0.03944490483011621,0,Low Risk
180321,Female,College,Single,Nova,Standard,false,6269.14,24,6,24,30554,1.0,1273.0833333333333,30554.0,449,1,true,true,26.09,Low Engagement,Mid-High Value,not_churned,,0.04177936835357232,0,Low Risk
918479,Female,College,Single,Star,Standard,false,6269.14,24,11,36,56730,1.5,2363.75,56730.0,420,1,true,true,52.66,Engaged,Mid-High Value,not_churned,,0.038527131440162135,0,Low Risk
773095,Female,Bachelor,Married,Nova,2018 Promotion,false,6269.59,11,3,32,41346,2.909090909090909,3758.7272727272725,62019.0,0,0,true,false,31.85,Low Engagement,Mid-High Value,not_churned,,0.09248160964375914,0,Low Risk
226924,Male,Bachelor,Married,Star,2018 Promotion,false,6269.59,11,5,47,70730,4.2727272727272725,6430.0,106095.0,0,0,true,false,64.17,Engaged,Mid-High Value,not_churned,,0.04837586701820254,0,Low Risk
445632,Female,Bachelor,Single,Nova,Standard,false,6271.32,24,16,42,65457,1.75,2727.375,65457.0,1513,3,true,true,77.74,Highly Engaged,Mid-High Value,not_churned,,0.08113308174026963,0,Low Risk
658175,Female,Bachelor,Divorced,Nova,Standard,false,6272.42,24,13,29,36344,1.2083333333333333,1514.3333333333333,36344.0,2081,4,true,true,39.61,Low Engagement,Mid-High Value,not_churned,,0.08405747888953849,0,Low Risk
568814,Male,Bachelor,Married,Nova,Standard,false,6273.17,24,13,32,38627,1.3333333333333333,1609.4583333333333,38627.0,1080,2,true,true,42.87,Low Engagement,Mid-High Value,not_churned,,0.062188676834122485,0,Low Risk
352424,Male,Bachelor,Married,Aurora,Standard,false,6273.17,24,17,52,84517,2.1666666666666665,3521.5416666666665,84517.0,1511,3,true,true,92.55,Highly Engaged,Mid-High Value,not_churned,,0.10716265219882322,1,Moderate Risk
893866,Female,Master,Divorced,Star,2018 Promotion,true,6273.91,11,9,89,168640,8.090909090909092,15330.90909090909,252960.0,1201,2,true,true,77.16,Highly Engaged,Mid-High Value,churned,9,0.3170802353254491,1,High Risk
100816,Female,Master,Divorced,Aurora,Standard,false,6273.91,24,14,31,47653,1.2916666666666667,1985.5416666666667,47653.0,0,0,true,false,49.48,Low Engagement,Mid-High Value,not_churned,,0.08245454511580949,0,Low Risk
692275,Male,Master,Divorced,Nova,Standard,false,6273.91,24,9,23,30655,0.9583333333333334,1277.2916666666667,30655.0,1211,2,true,true,28.64,Low Engagement,Mid-High Value,not_churned,,0.03878288841576514,0,Low Risk
356708,Female,Master,Divorced,Star,Standard,false,6273.91,24,10,29,39068,1.2083333333333333,1627.8333333333333,39068.0,0,0,true,false,35.2,Low Engagement,Mid-High Value,not_churned,,0.06587794726957112,0,Low Risk
986461,Female,Master,Divorced,Aurora,Standard,false,6273.91,24,9,25,37058,1.0416666666666667,1544.0833333333333,37058.0,315,1,true,true,31.26,Low Engagement,Mid-High Value,not_churned,,0.08759641350856016,0,Low Risk
135392,Male,Master,Divorced,Star,Standard,false,6273.91,24,19,51,81754,2.125,3406.4166666666665,81754.0,511,1,true,true,94.82,Highly Engaged,Mid-High Value,not_churned,,0.061265992095148054,0,Low Risk
147272,Female,Master,Divorced,Star,Standard,false,6273.91,24,14,37,56339,1.5416666666666667,2347.4583333333335,56339.0,530,1,true,true,60.71,Engaged,Mid-High Value,not_churned,,0.060677932150305515,0,Low Risk
830811,Male,Master,Divorced,Star,Standard,false,6273.91,24,14,41,54662,1.7083333333333333,2277.5833333333335,54662.0,830,2,true,true,63.85,Engaged,Mid-High Value,not_churned,,0.06060028277478342,0,Low Risk
435557,Female,Bachelor,Married,Star,Standard,false,6274.12,24,11,31,35425,1.2916666666666667,1476.0416666666667,35425.0,0,0,true,false,36.64,Low Engagement,Mid-High Value,not_churned,,0.1505438296673116,1,Moderate Risk
380255,Female,High School or Below,Single,Nova,Standard,false,6274.45,24,15,40,61109,1.6666666666666667,2546.2083333333335,61109.0,0,0,true,false,70.09,Engaged,Mid-High Value,not_churned,,0.0689087536902144,0,Low Risk
183754,Male,College,Single,Aurora,Standard,false,6274.56,24,14,31,37050,1.2916666666666667,1543.75,37050.0,1013,2,true,true,44.5,Low Engagement,Mid-High Value,not_churned,,0.020871242786118602,0,Low Risk
931537,Female,College,Single,Aurora,Standard,false,6275.16,24,13,29,43565,1.2083333333333333,1815.2083333333333,43565.0,1399,2,true,true,42.63,Low Engagement,Mid-High Value,not_churned,,0.058713626611019636,0,Low Risk
271911,Male,College,Single,Star,Standard,false,6275.16,24,16,56,73730,2.3333333333333335,3072.0833333333335,73730.0,611,1,true,true,88.5,Highly Engaged,Mid-High Value,not_churned,,0.05437731240557356,0,Low Risk
221287,Female,Bachelor,Single,Aurora,Standard,false,6277.84,24,13,29,41107,1.2083333333333333,1712.7916666666667,41107.0,388,1,true,true,41.49,Low Engagement,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
797845,Male,Bachelor,Single,Aurora,Standard,false,6277.84,24,14,44,67395,1.8333333333333333,2808.125,67395.0,1372,2,true,true,73.96,Engaged,Mid-High Value,not_churned,,0.08720026051895022,0,Low Risk
519766,Female,Bachelor,Married,Aurora,Standard,true,6278.76,24,7,21,32980,0.875,1374.1666666666667,32980.0,510,1,true,true,26.62,Low Engagement,Mid-High Value,churned,55,0.04135351724260683,0,Low Risk
391106,Male,Bachelor,Married,Aurora,Standard,false,6278.76,24,10,20,20659,0.8333333333333334,860.7916666666666,20659.0,608,1,true,true,26.51,Low Engagement,Mid-High Value,not_churned,,0.06767472502903954,0,Low Risk
455023,Male,Bachelor,Married,Star,Standard,false,6279.82,24,16,32,48509,1.3333333333333333,2021.2083333333333,48509.0,906,2,true,true,57.4,Engaged,Mid-High Value,not_churned,,0.04164287866022849,0,Low Risk
211589,Male,Bachelor,Married,Star,Standard,false,6279.82,24,12,38,61780,1.5833333333333333,2574.1666666666665,61780.0,978,2,true,true,59.58,Engaged,Mid-High Value,not_churned,,0.0547714630627021,0,Low Risk
157911,Male,Bachelor,Married,Star,Standard,false,6282.08,24,13,35,48482,1.4583333333333333,2020.0833333333333,48482.0,2227,4,true,true,50.56,Engaged,Mid-High Value,not_churned,,0.18079794560086326,1,Moderate Risk
840071,Female,Bachelor,Married,Star,Standard,false,6282.08,24,13,37,51058,1.5416666666666667,2127.4166666666665,51058.0,1687,3,true,true,54.22,Engaged,Mid-High Value,not_churned,,0.06750885580210675,0,Low Risk
992194,Female,College,Married,Star,Standard,false,6282.32,24,11,34,44755,1.4166666666666667,1864.7916666666667,44755.0,1840,3,true,true,43.44,Low Engagement,Mid-High Value,not_churned,,0.05304517684194401,0,Low Risk
463490,Male,College,Married,Nova,Standard,false,6282.32,24,15,41,72016,1.7083333333333333,3000.6666666666665,72016.0,2421,4,true,true,76.33,Highly Engaged,Mid-High Value,not_churned,,0.06909864082885686,0,Low Risk
442956,Male,College,Married,Aurora,Standard,false,6285.02,24,14,49,68417,2.0416666666666665,2850.7083333333335,68417.0,0,0,true,false,77.84,Highly Engaged,Mid-High Value,not_churned,,0.0857841090337694,0,Low Risk
944750,Male,College,Married,Star,Standard,false,6285.02,24,15,41,61455,1.7083333333333333,2560.625,61455.0,1086,2,true,true,71.33,Engaged,Mid-High Value,not_churned,,0.038046453642871535,0,Low Risk
314065,Female,Bachelor,Married,Star,Standard,true,6285.15,24,12,39,66780,1.625,2782.5,66780.0,1473,3,true,true,63.19,Engaged,Mid-High Value,churned,29,0.08391202653199238,0,Low Risk
827334,Male,College,Single,Nova,Standard,false,6285.31,24,13,36,64662,1.5,2694.25,64662.0,1526,3,true,true,61.47,Engaged,Mid-High Value,not_churned,,0.06642573541383072,0,Low Risk
579093,Male,College,Single,Star,Standard,false,6285.31,24,3,9,17872,0.375,744.6666666666666,17872.0,0,0,true,false,16.46,Very Low Engagement,Mid-High Value,not_churned,,0.0524047899185618,0,Low Risk
713132,Male,Bachelor,Married,Aurora,Standard,false,6285.48,24,20,65,94713,2.7083333333333335,3946.375,94713.0,972,2,true,true,98.45,Highly Engaged,Mid-High Value,not_churned,,0.14340326807031492,1,Moderate Risk
241967,Male,College,Married,Aurora,Standard,false,6288.16,24,17,51,96506,2.125,4021.0833333333335,96506.0,348,1,true,true,92.98,Highly Engaged,Mid-High Value,not_churned,,0.08205108594355101,0,Low Risk
811746,Male,College,Married,Star,Standard,false,6288.16,24,16,49,84730,2.0416666666666665,3530.4166666666665,84730.0,1393,3,true,true,88.56,Highly Engaged,Mid-High Value,not_churned,,0.054610972241217665,0,Low Risk
419648,Male,Bachelor,Divorced,Aurora,Standard,false,6289.01,24,7,21,40107,0.875,1671.125,40107.0,0,0,true,false,29.09,Low Engagement,Mid-High Value,not_churned,,0.053266628201564414,0,Low Risk
621876,Male,Bachelor,Married,Star,Standard,false,6289.8,24,14,42,61586,1.75,2566.0833333333335,61586.0,859,2,true,true,69.14,Engaged,Mid-High Value,not_churned,,0.05215468872228693,0,Low Risk
941170,Male,Bachelor,Married,Aurora,Standard,false,6289.95,24,18,52,76166,2.1666666666666665,3173.5833333333335,76166.0,561,1,true,true,92.95,Highly Engaged,Mid-High Value,not_churned,,0.17695687189859766,1,Moderate Risk
253601,Female,Bachelor,Married,Aurora,Standard,false,6289.95,24,14,37,62723,1.5416666666666667,2613.4583333333335,62723.0,875,2,true,true,64.55,Engaged,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
508399,Female,College,Single,Star,Standard,false,6290.7,24,17,56,88753,2.3333333333333335,3698.0416666666665,88753.0,2338,4,true,true,93.8,Highly Engaged,Mid-High Value,not_churned,,0.1771257788063089,1,Moderate Risk
506170,Female,College,Single,Nova,Standard,false,6291.59,24,13,34,55398,1.4166666666666667,2308.25,55398.0,583,1,true,true,54.0,Engaged,Mid-High Value,not_churned,,0.0514286590699828,0,Low Risk
523642,Female,College,Single,Star,Standard,false,6291.59,24,15,38,51943,1.5833333333333333,2164.2916666666665,51943.0,0,0,true,false,62.23,Engaged,Mid-High Value,not_churned,,0.06471320969572657,0,Low Risk
333680,Female,Bachelor,Married,Aurora,Standard,false,6291.66,24,17,38,60456,1.5833333333333333,2519.0,60456.0,892,2,true,true,73.6,Engaged,Mid-High Value,not_churned,,0.07931629252388336,0,Low Risk
545917,Male,Bachelor,Married,Aurora,Standard,false,6291.66,24,15,36,51134,1.5,2130.5833333333335,51134.0,1006,2,true,true,59.69,Engaged,Mid-High Value,not_churned,,0.05382201739786453,0,Low Risk
444060,Female,Bachelor,Married,Aurora,Standard,false,6292.74,24,10,27,39251,1.125,1635.4583333333333,39251.0,0,0,true,false,34.06,Low Engagement,Mid-High Value,not_churned,,0.06289899598645432,0,Low Risk
874842,Male,Bachelor,Married,Nova,Standard,false,6292.74,24,10,29,54716,1.2083333333333333,2279.8333333333335,54716.0,713,1,true,true,43.82,Low Engagement,Mid-High Value,not_churned,,0.08447189661523578,0,Low Risk
710598,Male,Bachelor,Single,Star,2018 Promotion,false,6293.96,11,7,54,69865,4.909090909090909,6351.363636363636,104797.5,0,0,true,false,68.88,Engaged,Mid-High Value,not_churned,,0.16791031099677742,1,Moderate Risk
346529,Female,College,Single,Star,Standard,false,6297.0,24,15,42,69649,1.75,2902.0416666666665,69649.0,338,1,true,true,76.45,Highly Engaged,Mid-High Value,not_churned,,0.06801582527297308,0,Low Risk
115354,Female,College,Single,Star,Standard,false,6297.0,24,16,52,79226,2.1666666666666665,3301.0833333333335,79226.0,1546,3,true,true,88.95,Highly Engaged,Mid-High Value,not_churned,,0.04070703094642485,0,Low Risk
968484,Female,Bachelor,Married,Star,Standard,false,6298.18,24,15,32,42962,1.3333333333333333,1790.0833333333333,42962.0,540,1,true,true,51.16,Engaged,Mid-High Value,not_churned,,0.0735467803049618,0,Low Risk
740814,Male,Bachelor,Married,Star,Standard,false,6298.18,24,15,33,52121,1.375,2171.7083333333335,52121.0,1277,2,true,true,57.36,Engaged,Mid-High Value,not_churned,,0.0645288351484818,0,Low Risk
519276,Female,High School or Below,Single,Nova,Standard,false,6300.44,24,14,33,46063,1.375,1919.2916666666667,46063.0,973,2,true,true,50.46,Engaged,Mid-High Value,not_churned,,0.052152019948961896,0,Low Risk
572647,Female,High School or Below,Single,Aurora,Standard,false,6300.44,24,10,25,39722,1.0416666666666667,1655.0833333333333,39722.0,1231,2,true,true,33.27,Low Engagement,Mid-High Value,not_churned,,0.028849147557109416,0,Low Risk
311008,Male,Bachelor,Married,Star,Standard,false,6301.1,24,0,0,0,0.0,0.0,0.0,0,0,false,false,0.0,Very Low Engagement,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
170404,Male,Bachelor,Married,Star,Standard,false,6301.1,24,15,41,52467,1.7083333333333333,2186.125,52467.0,1348,3,true,true,65.72,Engaged,Mid-High Value,not_churned,,0.019957673349235566,0,Low Risk
723672,Male,College,Single,Nova,Standard,false,6305.93,24,15,37,48428,1.5416666666666667,2017.8333333333333,48428.0,0,0,true,false,58.96,Engaged,Mid-High Value,not_churned,,0.05357785246381468,0,Low Risk
560713,Male,College,Single,Nova,Standard,false,6305.93,24,16,49,61705,2.0416666666666665,2571.0416666666665,61705.0,377,1,true,true,80.99,Highly Engaged,Mid-High Value,not_churned,,0.07874064453539628,0,Low Risk
311684,Male,College,Married,Aurora,Standard,false,6307.5,24,18,43,74477,1.7916666666666667,3103.2083333333335,74477.0,608,1,true,true,87.0,Highly Engaged,Mid-High Value,not_churned,,0.038005420943274436,0,Low Risk
357173,Male,College,Married,Aurora,Standard,false,6307.5,24,14,42,62259,1.75,2594.125,62259.0,429,1,true,true,69.51,Engaged,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
657842,Male,Bachelor,Married,Nova,2018 Promotion,false,6308.92,11,7,76,136948,6.909090909090909,12449.818181818182,205422.0,467,1,true,true,75.08,Highly Engaged,Mid-High Value,not_churned,,0.08971302816875917,0,Low Risk
438299,Female,Bachelor,Married,Nova,Standard,false,6308.92,24,9,23,40049,0.9583333333333334,1668.7083333333333,40049.0,0,0,true,false,31.61,Low Engagement,Mid-High Value,not_churned,,0.08903519034502934,0,Low Risk
470123,Male,Bachelor,Married,Star,Standard,false,6310.4,24,16,41,57166,1.7083333333333333,2381.9166666666665,57166.0,555,1,true,true,71.95,Engaged,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
231090,Female,Bachelor,Married,Nova,Standard,false,6310.4,24,17,36,51841,1.5,2160.0416666666665,51841.0,1840,4,true,true,66.11,Engaged,Mid-High Value,not_churned,,0.0659680239240741,0,Low Risk
360446,Male,Bachelor,Married,Star,Standard,false,6314.49,24,15,41,59480,1.7083333333333333,2478.3333333333335,59480.0,2166,5,true,true,70.13,Engaged,Mid-High Value,not_churned,,0.015982497588059988,0,Low Risk
236874,Female,Bachelor,Married,Nova,Standard,true,6314.58,24,12,38,64586,1.5833333333333333,2691.0833333333335,64586.0,1025,2,true,true,61.08,Engaged,Mid-High Value,churned,64,0.09029549801323307,0,Low Risk
504311,Male,Bachelor,Married,Nova,Standard,false,6314.58,24,19,42,59276,1.75,2469.8333333333335,59276.0,1481,3,true,true,80.03,Highly Engaged,Mid-High Value,not_churned,,0.019229699218525503,0,Low Risk
775185,Male,College,Married,Nova,Standard,false,6314.6,24,17,43,62458,1.7916666666666667,2602.4166666666665,62458.0,2677,4,true,true,79.86,Highly Engaged,Mid-High Value,not_churned,,0.04114800946517061,0,Low Risk
289693,Female,College,Married,Nova,Standard,false,6314.6,24,1,2,3348,0.08333333333333333,139.5,3348.0,0,0,false,false,10.03,Very Low Engagement,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
206366,Male,High School or Below,Divorced,Nova,Standard,false,6317.37,24,15,49,73100,2.0416666666666665,3045.8333333333335,73100.0,817,1,true,true,82.96,Highly Engaged,Mid-High Value,not_churned,,0.06589456057102376,0,Low Risk
471015,Male,Bachelor,Married,Star,2018 Promotion,false,6323.92,11,9,82,154784,7.454545454545454,14071.272727272728,232176.0,772,2,true,true,77.09,Highly Engaged,Mid-High Value,not_churned,,0.04321656092142671,0,Low Risk
697091,Female,Bachelor,Married,Star,Standard,false,6323.92,24,13,34,53269,1.4166666666666667,2219.5416666666665,53269.0,1244,2,true,true,52.63,Engaged,Mid-High Value,not_churned,,0.03928413486096574,0,Low Risk
759603,Female,College,Married,Aurora,2018 Promotion,false,6325.03,11,6,30,46178,2.727272727272727,4198.0,69267.0,0,0,true,false,35.49,Low Engagement,Mid-High Value,not_churned,,0.11043779198744,1,Moderate Risk
926315,Male,College,Married,Star,Standard,false,6325.03,24,3,7,9234,0.2916666666666667,384.75,9234.0,506,1,true,true,14.31,Very Low Engagement,Mid-High Value,not_churned,,0.06395918579155627,0,Low Risk
790346,Male,College,Divorced,Star,Standard,false,6326.68,24,5,15,16089,0.625,670.375,16089.0,925,2,true,true,19.48,Very Low Engagement,Mid-High Value,not_churned,,0.03618389739970991,0,Low Risk
197973,Female,College,Divorced,Nova,Standard,false,6326.68,24,6,16,19360,0.6666666666666666,806.6666666666666,19360.0,543,1,true,true,21.38,Very Low Engagement,Mid-High Value,not_churned,,0.05019644889316017,0,Low Risk
746502,Male,College,Single,Aurora,2018 Promotion,false,6328.18,11,6,41,44496,3.727272727272727,4045.090909090909,66744.0,0,0,true,false,45.34,Low Engagement,Mid-High Value,not_churned,,0.038608941627019826,0,Low Risk
418958,Male,College,Single,Aurora,Standard,false,6328.18,24,19,48,64556,2.0,2689.8333333333335,64556.0,386,1,true,true,87.65,Highly Engaged,Mid-High Value,not_churned,,0.10431804468987833,1,Moderate Risk
590025,Female,College,Married,Nova,Standard,false,6331.34,24,10,25,40931,1.0416666666666667,1705.4583333333333,40931.0,586,1,true,true,33.73,Low Engagement,Mid-High Value,not_churned,,0.051382588820286124,0,Low Risk
576354,Male,College,Married,Nova,Standard,false,6331.34,24,17,40,61854,1.6666666666666667,2577.25,61854.0,427,1,true,true,76.59,Highly Engaged,Mid-High Value,not_churned,,0.13094424110829903,1,Moderate Risk
877609,Male,Bachelor,Single,Star,Standard,false,6332.94,24,11,29,46500,1.2083333333333333,1937.5,46500.0,1771,3,true,true,40.05,Low Engagement,Mid-High Value,not_churned,,0.041539471806440215,0,Low Risk
230027,Male,Bachelor,Single,Star,Standard,false,6332.94,24,14,45,66449,1.875,2768.7083333333335,66449.0,2722,5,true,true,74.28,Engaged,Mid-High Value,not_churned,,0.14032459260734997,1,Moderate Risk
719213,Male,Bachelor,Divorced,Aurora,Standard,false,6333.03,24,15,43,69577,1.7916666666666667,2899.0416666666665,69577.0,517,1,true,true,77.37,Highly Engaged,Mid-High Value,not_churned,,0.053658667537135024,0,Low Risk
827819,Male,Bachelor,Divorced,Nova,Standard,false,6333.03,24,17,35,58141,1.4583333333333333,2422.5416666666665,58141.0,747,2,true,true,69.09,Engaged,Mid-High Value,not_churned,,0.01536353307747905,0,Low Risk
355669,Male,College,Single,Star,Standard,false,6334.47,24,12,28,40521,1.1666666666666667,1688.375,40521.0,1597,3,true,true,38.14,Low Engagement,Mid-High Value,not_churned,,0.07862312320755005,0,Low Risk
774275,Male,College,Single,Aurora,Standard,false,6334.47,24,9,28,41242,1.1666666666666667,1718.4166666666667,41242.0,1117,2,true,true,34.52,Low Engagement,Mid-High Value,not_churned,,0.14973471457946289,1,Moderate Risk
447943,Female,Bachelor,Single,Nova,Standard,false,6342.47,24,11,27,34955,1.125,1456.4583333333333,34955.0,0,0,true,false,33.76,Low Engagement,Mid-High Value,not_churned,,0.049844990190076,0,Low Risk
319059,Female,Bachelor,Single,Star,Standard,false,6342.47,24,14,41,58411,1.7083333333333333,2433.7916666666665,58411.0,1477,3,true,true,66.2,Engaged,Mid-High Value,not_churned,,0.04069543742108539,0,Low Risk
595334,Female,Bachelor,Married,Nova,Standard,false,6347.5,24,2,6,4734,0.25,197.25,4734.0,0,0,true,false,12.31,Very Low Engagement,Mid-High Value,not_churned,,0.08451823496725311,0,Low Risk
466477,Male,Bachelor,Married,Star,Standard,true,6347.5,24,4,8,11273,0.3333333333333333,469.7083333333333,11273.0,0,0,true,false,15.91,Very Low Engagement,Mid-High Value,churned,8,0.08565717535195802,0,Low Risk
958931,Male,Bachelor,Married,Star,Standard,false,6352.96,24,12,33,49229,1.375,2051.2083333333335,49229.0,935,2,true,true,46.7,Low Engagement,Mid-High Value,not_churned,,0.06966333923183786,0,Low Risk
687951,Female,College,Divorced,Aurora,Standard,false,6355.68,24,5,13,18121,0.5416666666666666,755.0416666666666,18121.0,476,1,true,true,19.41,Very Low Engagement,Mid-High Value,not_churned,,0.06667535227594328,0,Low Risk
158401,Female,College,Divorced,Aurora,Standard,false,6355.68,24,4,13,22017,0.5416666666666666,917.375,22017.0,470,1,true,true,19.05,Very Low Engagement,Mid-High Value,not_churned,,0.0646062780667771,0,Low Risk
472879,Male,College,Married,Aurora,Standard,false,6358.25,24,16,46,72513,1.9166666666666667,3021.375,72513.0,836,2,true,true,84.1,Highly Engaged,Mid-High Value,not_churned,,0.07843181481221345,0,Low Risk
358039,Male,College,Married,Nova,Standard,false,6358.25,24,3,12,17446,0.5,726.9166666666666,17446.0,588,1,true,true,17.13,Very Low Engagement,Mid-High Value,not_churned,,0.13360643723903834,1,Moderate Risk
508923,Female,Bachelor,Married,Nova,Standard,false,6360.65,24,10,24,42175,1.0,1757.2916666666667,42175.0,1212,2,true,true,33.87,Low Engagement,Mid-High Value,not_churned,,0.042040041414615134,0,Low Risk
168123,Female,College,Married,Star,Standard,false,6361.85,24,4,10,11227,0.4166666666666667,467.7916666666667,11227.0,0,0,true,false,16.43,Very Low Engagement,Mid-High Value,not_churned,,0.05081455171747283,0,Low Risk
382243,Female,College,Married,Aurora,Standard,false,6361.85,24,13,34,57668,1.4166666666666667,2402.8333333333335,57668.0,3055,6,true,true,55.42,Engaged,Mid-High Value,not_churned,,0.0483301070219403,0,Low Risk
148942,Male,College,Married,Star,Standard,false,6361.95,24,17,43,72743,1.7916666666666667,3030.9583333333335,72743.0,2790,6,true,true,84.54,Highly Engaged,Mid-High Value,not_churned,,0.05324621284522223,0,Low Risk
178335,Female,Bachelor,Single,Aurora,Standard,false,6364.9,24,8,23,37706,0.9583333333333334,1571.0833333333333,37706.0,649,1,true,true,29.78,Low Engagement,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
967300,Male,Bachelor,Single,Aurora,2018 Promotion,true,6364.9,11,2,36,47688,3.272727272727273,4335.272727272727,71532.0,536,1,true,true,38.16,Low Engagement,Mid-High Value,churned,8,0.056401256734703295,0,Low Risk
239955,Female,Bachelor,Married,Nova,2018 Promotion,false,6366.23,11,8,83,119214,7.545454545454546,10837.636363636364,178821.0,0,0,true,false,76.0,Highly Engaged,Mid-High Value,not_churned,,0.05722749861680976,0,Low Risk
993170,Male,Bachelor,Married,Aurora,2018 Promotion,false,6366.23,11,6,80,140480,7.2727272727272725,12770.90909090909,210720.0,392,1,true,true,74.14,Engaged,Mid-High Value,not_churned,,0.043562169204250226,0,Low Risk
195994,Male,Bachelor,Married,Star,2018 Promotion,false,6366.23,11,10,93,116217,8.454545454545455,10565.181818181818,174325.5,791,2,true,true,77.87,Highly Engaged,Mid-High Value,not_churned,,0.02602721815526884,0,Low Risk
319430,Male,Bachelor,Married,Star,2018 Promotion,false,6366.23,11,7,40,45741,3.6363636363636362,4158.272727272727,68611.5,0,0,true,false,46.04,Low Engagement,Mid-High Value,not_churned,,0.13761986051723307,1,Moderate Risk
979449,Male,Bachelor,Married,Aurora,Standard,true,6366.23,24,9,24,44303,1.0,1845.9583333333333,44303.0,1920,4,true,true,33.96,Low Engagement,Mid-High Value,churned,34,0.023881201047030867,0,Low Risk
702915,Female,Bachelor,Married,Aurora,Standard,false,6366.23,24,15,43,66331,1.7916666666666667,2763.7916666666665,66331.0,753,2,true,true,75.86,Highly Engaged,Mid-High Value,not_churned,,0.03643314589798877,0,Low Risk
554255,Female,Bachelor,Married,Star,Standard,false,6366.23,24,3,5,10145,0.20833333333333334,422.7083333333333,10145.0,0,0,true,false,13.91,Very Low Engagement,Mid-High Value,not_churned,,0.056401256734703295,0,Low Risk
969219,Male,Bachelor,Married,Nova,Standard,false,6366.23,24,2,3,2642,0.125,110.08333333333333,2642.0,0,0,true,false,10.98,Very Low Engagement,Mid-High Value,not_churned,,0.052142680258545696,0,Low Risk
565351,Female,Bachelor,Married,Nova,Standard,false,6366.23,24,19,38,58866,1.5833333333333333,2452.75,58866.0,2646,5,true,true,75.65,Highly Engaged,Mid-High Value,not_churned,,0.020648384997902496,0,Low Risk
263766,Male,Bachelor,Married,Aurora,Standard,false,6366.23,24,13,38,57999,1.5833333333333333,2416.625,57999.0,747,2,true,true,59.64,Engaged,Mid-High Value,not_churned,,0.04689885718370479,0,Low Risk
